Earning_ID,Driver_ID,Year,Month,Month_Name,Total_Trips,Trip_Earnings_SAR,Incentives_SAR,Surge_Earnings_SAR,Tips_SAR,Uber_Commission_SAR,VAT_SAR,Net_Earnings_SAR,Hours_Online,Average_Rating,Cancellation_Rate,Active_Days
ERN00008308,DRV00208,2020,9,September,105,3389.12,250.38,491.93,478.87,970.26,582.16,3057.88,95.6,4.8,0.02,30
ERN00008309,DRV00208,2020,10,October,137,4423.72,583.08,350,408.48,1193.43,716.06,3855.79,178.4,4.86,0.1,18
ERN00008310,DRV00208,2020,11,November,191,7684.44,727.59,627.57,602.01,2078,1246.8,6316.81,230.6,4.98,0.04,12
ERN00008311,DRV00208,2020,12,December,212,4974.03,986.42,1128.67,473.22,1525.67,915.4,5121.27,299.7,4.58,0.09,10
ERN00008312,DRV00208,2021,1,January,299,8341.04,855.62,972.3,1268.57,2328.34,1397,7712.19,442.4,4.06,0.04,14
ERN00008313,DRV00208,2021,2,February,277,10654.58,1936.27,831.82,860.65,2871.6,1722.96,9688.76,239.6,3.85,0.12,20
ERN00008314,DRV00208,2021,3,March,234,9504.38,575.64,2232.89,608.7,2934.32,1760.59,8226.7,273.5,3.86,0.1,17
ERN00008315,DRV00208,2021,4,April,34,803.12,148.62,77.68,157.34,220.2,132.12,834.44,34,3.83,0.06,16
ERN00008316,DRV00208,2021,5,May,194,3983.99,681.89,555.95,951.34,1134.98,680.99,4357.2,269.3,4.77,0.11,25
ERN00008317,DRV00208,2021,6,June,109,2949.17,476.45,426.38,530.12,843.89,506.33,3031.9,88.6,3.99,0.14,30
ERN00008318,DRV00208,2021,7,July,29,1221.41,180.91,267.93,76.44,372.34,223.4,1150.95,41.2,4.94,0.1,23
ERN00008319,DRV00208,2021,8,August,167,4596.05,767.47,589.83,643.77,1296.47,777.88,4522.77,181.2,4.39,0.04,19
ERN00008320,DRV00208,2021,9,September,251,7253.12,987.13,553.16,1144.72,1951.57,1170.94,6815.62,230.3,3.95,0.11,16
ERN00008321,DRV00208,2021,10,October,210,5479.17,373.51,368.86,758.43,1462.01,877.2,4640.76,265.2,4.29,0.02,27
ERN00008322,DRV00208,2021,11,November,177,7071.86,1392.91,1760.75,390.38,2208.15,1324.89,7082.86,212.2,4.1,0.08,14
ERN00008323,DRV00208,2021,12,December,68,2210.13,420.6,361.19,177.33,642.83,385.7,2140.72,87.8,4.47,0.09,18
ERN00008324,DRV00208,2022,1,January,196,7881.27,1059.97,1714.82,346.48,2399.02,1439.41,7164.11,159.4,4.96,0.09,28
ERN00008325,DRV00208,2022,2,February,198,5809.85,691.62,411.36,743.2,1555.3,933.18,5167.55,257.6,4.88,0.04,24
ERN00008326,DRV00208,2022,3,March,244,4485.89,848.82,864.93,374.25,1337.71,802.62,4433.56,246,4.7,0.15,11
ERN00008327,DRV00208,2022,4,April,206,7272.53,520.83,1216.15,765.73,2122.17,1273.3,6379.77,254.5,3.95,0.1,21
ERN00008328,DRV00208,2022,5,May,297,11767.71,637.74,2094.9,874.85,3465.65,2079.39,9830.16,277.4,4.13,0.07,27
ERN00008329,DRV00208,2022,6,June,74,2761.82,413.22,336.06,71.14,774.47,464.68,2343.09,84.9,4.16,0.04,16
ERN00008330,DRV00208,2022,7,July,135,2873.19,198.69,213.37,66.47,771.64,462.98,2117.1,125.9,4.08,0.13,24
ERN00008331,DRV00208,2022,8,August,162,4103,750.54,811.02,794.55,1228.51,737.1,4493.5,234.4,4.47,0.13,25
ERN00008332,DRV00208,2022,9,September,52,2134.33,153.5,268.88,161.91,600.8,360.48,1757.34,57.5,4.44,0.06,23
ERN00008333,DRV00208,2022,10,October,250,9380.12,669.74,746.4,161.5,2531.63,1518.98,6907.15,359.8,3.96,0.05,18
ERN00008334,DRV00208,2022,11,November,59,1200.1,151.62,88.59,200.75,322.17,193.3,1125.59,84.3,4.7,0.04,22
ERN00008335,DRV00208,2022,12,December,257,8148.65,1155.48,1094.53,212.09,2310.8,1386.48,6913.47,267.2,3.93,0.13,25
ERN00008336,DRV00208,2023,1,January,149,6266.68,497.01,583.28,740.56,1712.49,1027.49,5347.55,177.9,4.51,0.11,16
ERN00008337,DRV00208,2023,2,February,241,10599.94,1084.84,1302.28,141.82,2975.56,1785.33,8367.99,343.4,4.28,0.08,14
ERN00008338,DRV00208,2023,3,March,39,1072.91,77.55,120.7,58.37,298.4,179.04,852.09,40.6,4.73,0.07,21
ERN00008339,DRV00208,2023,4,April,292,11572.12,1027.04,2815.73,348.76,3596.96,2158.18,10008.51,289.7,4.83,0.08,26
ERN00008340,DRV00208,2023,5,May,145,5808.3,915.34,683.07,581.79,1622.84,973.71,5391.95,128.5,4.3,0.05,16
ERN00008341,DRV00208,2023,6,June,136,5704.98,518.51,1375.43,510.33,1770.1,1062.06,5277.09,141.8,4.86,0.13,14
ERN00008342,DRV00208,2023,7,July,131,3906.01,320.56,306.48,25.66,1053.12,631.87,2873.72,181.5,4.15,0.08,20
ERN00008343,DRV00208,2023,8,August,159,6710.11,1340.93,1089.83,35.26,1949.98,1169.99,6056.16,139.4,4.22,0.03,11
ERN00008344,DRV00208,2023,9,September,255,6345.63,1160.67,811.28,426.04,1789.23,1073.54,5880.85,272.5,3.94,0.15,13
ERN00008345,DRV00208,2023,10,October,247,10359.18,1520.94,2210.62,147.52,3142.45,1885.47,9210.34,329.5,4.36,0.12,12
ERN00008346,DRV00208,2023,11,November,39,1033.36,140.32,217.18,53.32,312.63,187.58,943.97,55.2,4.47,0.13,11
ERN00008347,DRV00208,2023,12,December,75,1514.39,186.27,109.68,22.67,406.02,243.61,1183.38,81.6,4.16,0.11,17
ERN00008348,DRV00208,2024,1,January,216,8394.08,1080.69,2040.51,801.88,2608.65,1565.19,8143.32,317.8,4.21,0.11,24
ERN00008349,DRV00208,2024,2,February,21,776.19,131.67,80.77,91.98,214.24,128.54,737.83,19.7,4.45,0.12,21
ERN00008350,DRV00208,2024,3,March,165,4815.88,808.06,1080.4,350.96,1474.07,884.44,4696.79,182.8,4.75,0.07,30
ERN00008351,DRV00208,2024,4,April,125,2771.82,222.06,618.35,374.56,847.54,508.53,2630.72,169.1,4.67,0.07,11
ERN00008352,DRV00208,2024,5,May,181,7692.97,594.29,993.89,449.84,2171.72,1303.03,6256.24,251.2,4.94,0.09,30
ERN00008353,DRV00208,2024,6,June,109,3176.52,265.1,740.6,97.83,979.28,587.57,2713.2,96.1,4.57,0.09,19
ERN00008354,DRV00208,2024,7,July,41,1524.32,93.39,329.72,11.89,463.51,278.11,1217.7,60.5,3.81,0.04,28
ERN00008355,DRV00208,2024,8,August,157,3352.77,179.56,310.42,436.65,915.8,549.48,2814.12,184.8,4.67,0.09,28
ERN00008356,DRV00208,2024,9,September,296,7995.48,1043.64,1650.48,186.37,2411.49,1446.89,7017.59,412.5,4.02,0.15,23
ERN00008357,DRV00208,2024,10,October,288,6330.23,645.26,1350.22,880.17,1920.11,1152.07,6133.7,379.7,4.64,0.03,29
ERN00008358,DRV00208,2024,11,November,141,6279.64,892.71,542.47,623.67,1705.53,1023.32,5609.64,120,4.11,0.06,24
ERN00008359,DRV00208,2024,12,December,117,5248.95,706.63,590.78,341.22,1459.93,875.96,4551.69,138.8,4.18,0.09,15
ERN00008360,DRV00208,2025,1,January,44,1222.5,89.59,93.12,120.92,328.9,197.34,999.89,55,3.99,0.1,19
ERN00008361,DRV00208,2025,2,February,253,5027.11,904.21,608.05,484.63,1408.79,845.27,4769.94,315.6,4.5,0.12,10
ERN00008362,DRV00208,2025,3,March,108,1980.79,226.79,247.32,130.24,557.03,334.22,1693.89,131.1,4.35,0.03,17
ERN00008363,DRV00208,2025,4,April,285,5240.39,769.15,562.1,649.01,1450.62,870.37,4899.66,240,4.59,0.09,22
ERN00008364,DRV00208,2025,5,May,163,5853.62,466.37,388.71,584.31,1560.58,936.35,4796.08,160.7,4.06,0.14,25
ERN00008365,DRV00208,2025,6,June,239,5117.02,707.02,898.38,223.45,1503.85,902.31,4539.71,234,4.01,0.07,10
ERN00008366,DRV00208,2025,7,July,85,2755.76,519.27,227.11,98.5,745.72,447.43,2407.49,125.3,4.37,0.11,28
ERN00008367,DRV00208,2025,8,August,59,1900.43,160.77,465.42,152.23,591.46,354.88,1732.51,68.4,4.94,0.06,11
ERN00008368,DRV00208,2025,9,September,68,2466.48,159.39,538.07,270.84,751.14,450.68,2232.96,89.1,4.97,0.04,17
ERN00008369,DRV00208,2025,10,October,31,937.69,98.32,165.7,65.6,275.85,165.51,825.95,44.5,3.87,0.08,26
ERN00008370,DRV00208,2025,11,November,56,2164.32,179.6,333.56,136.18,624.47,374.68,1814.51,70.1,4.93,0.03,18
ERN00008371,DRV00208,2025,12,December,57,2468.5,185.67,483.88,62.37,738.1,442.86,2019.46,61.5,4,0.06,25
ERN00008372,DRV00209,2022,7,July,16,372.85,0,0,60.96,93.21,55.93,284.67,20.9,4.6,0.03,14
ERN00008373,DRV00209,2022,8,August,52,994.43,0,0,251.76,248.61,149.16,848.42,76.4,4.69,0.11,25
ERN00008374,DRV00209,2022,9,September,49,1302.66,0,0,75.57,325.67,195.4,857.16,50.3,4.9,0.12,27
ERN00008375,DRV00209,2022,10,October,6,257.44,0,0,13.42,64.36,38.62,167.88,8.3,4.64,0.05,24
ERN00008376,DRV00209,2022,11,November,73,2639.85,0,0,124.06,659.96,395.98,1707.97,95.9,4.31,0.06,10
ERN00008377,DRV00209,2022,12,December,43,1015.84,0,0,104.85,253.96,152.38,714.35,51.3,4.25,0.09,18
ERN00008378,DRV00209,2023,1,January,66,2785.35,0,0,324.67,696.34,417.8,1995.88,70.4,4.62,0.07,23
ERN00008379,DRV00209,2023,2,February,48,1684.74,0,0,197.12,421.19,252.71,1207.96,60.9,4.47,0.07,18
ERN00008380,DRV00209,2023,3,March,41,930.15,0,0,50.55,232.54,139.52,608.64,47.5,4.1,0.04,24
ERN00008381,DRV00209,2023,4,April,80,1855.55,0,0,271,463.89,278.33,1384.33,119.3,4.77,0.03,12
ERN00008382,DRV00209,2023,5,May,8,274.86,0,0,20.23,68.72,41.23,185.14,10.7,4.04,0.11,14
ERN00008383,DRV00209,2023,6,June,32,1358.76,0,0,3.91,339.69,203.81,819.17,41.9,4.52,0.08,29
ERN00008384,DRV00209,2023,7,July,76,2823.62,0,0,126.72,705.9,423.54,1820.9,80.8,4.58,0.05,29
ERN00008385,DRV00209,2023,8,August,5,200.58,0,0,10.7,50.15,30.09,131.04,4.9,4.35,0.08,11
ERN00008386,DRV00209,2023,9,September,79,3428.1,0,0,288.31,857.02,514.21,2345.18,102.8,4.54,0.08,23
ERN00008387,DRV00209,2023,10,October,16,648.07,0,0,15.75,162.02,97.21,404.59,19,4.86,0.14,27
ERN00008388,DRV00209,2023,11,November,22,931.82,0,0,90.07,232.96,139.77,649.16,18,4.79,0.07,21
ERN00008389,DRV00209,2023,12,December,44,1253.28,0,0,91.24,313.32,187.99,843.21,46.3,4.15,0.14,17
ERN00008390,DRV00209,2024,1,January,58,1185.44,0,0,135.11,296.36,177.82,846.37,72.2,4.41,0.13,28
ERN00008391,DRV00209,2024,2,February,70,1921.07,0,0,227.51,480.27,288.16,1380.15,62,4.08,0.12,24
ERN00008392,DRV00209,2024,3,March,43,1872.99,0,0,157.48,468.25,280.95,1281.27,38.9,4.05,0.07,21
ERN00008393,DRV00209,2024,4,April,73,1490.27,0,0,279.53,372.57,223.54,1173.69,59.7,3.94,0.12,28
ERN00008394,DRV00209,2024,5,May,24,575.79,0,0,99.95,143.95,86.37,445.42,26.7,4.26,0.07,14
ERN00008395,DRV00209,2024,6,June,49,927.69,0,0,77.1,231.92,139.15,633.72,44.1,4.33,0.12,21
ERN00008396,DRV00209,2024,7,July,78,2941.02,0,0,180.85,735.25,441.15,1945.47,109.6,4.51,0.13,17
ERN00008397,DRV00209,2024,8,August,11,484.82,0,0,37.17,121.2,72.72,328.07,16.3,4.22,0.07,18
ERN00008398,DRV00209,2024,9,September,51,1146.91,0,0,4.58,286.73,172.04,692.72,52.1,4.22,0.08,16
ERN00008399,DRV00209,2024,10,October,75,2772.22,0,0,189.22,693.05,415.83,1852.56,93,3.82,0.06,18
ERN00008400,DRV00209,2024,11,November,15,418.8,0,0,74.6,104.7,62.82,325.88,16.6,4.7,0.12,21
ERN00008401,DRV00209,2024,12,December,66,1504.99,0,0,165.12,376.25,225.75,1068.11,90.7,4.86,0.14,30
ERN00008402,DRV00209,2025,1,January,54,2383.21,0,0,173.98,595.8,357.48,1603.91,78.7,4.1,0.04,20
ERN00008403,DRV00209,2025,2,February,50,1966.53,0,0,227.67,491.63,294.98,1407.59,44.3,4.87,0.02,18
ERN00008404,DRV00209,2025,3,March,80,2151.03,0,0,221.25,537.76,322.65,1511.87,94.6,4.53,0.02,30
ERN00008405,DRV00209,2025,4,April,36,709.59,0,0,159.83,177.4,106.44,585.58,53.4,3.99,0.11,18
ERN00008406,DRV00209,2025,5,May,41,1478.32,0,0,102.6,369.58,221.75,989.59,34.9,4.46,0.12,10
ERN00008407,DRV00209,2025,6,June,38,932.19,0,0,135.26,233.05,139.83,694.57,49.1,4.08,0.05,20
ERN00008408,DRV00209,2025,7,July,70,1513.16,0,0,20.33,378.29,226.97,928.23,71.7,3.82,0.07,29
ERN00008409,DRV00209,2025,8,August,52,1369.57,0,0,51.82,342.39,205.44,873.56,60.9,4.45,0.15,19
ERN00008410,DRV00209,2025,9,September,15,321.9,0,0,46.53,80.47,48.28,239.68,20.2,4.37,0.09,27
ERN00008411,DRV00209,2025,10,October,10,302.39,0,0,42.24,75.6,45.36,223.67,9.4,4.66,0.12,22
ERN00008412,DRV00209,2025,11,November,36,1447.82,0,0,167.12,361.95,217.17,1035.82,49.9,4.92,0.1,12
ERN00008413,DRV00210,2020,1,January,134,5677.78,1083.59,1330.91,529.92,1752.17,1051.3,5818.73,180,4.56,0.14,16
ERN00008414,DRV00210,2020,2,February,227,7856.42,453.62,1019.85,782.87,2219.07,1331.44,6562.25,213.4,4.26,0.05,24
ERN00008415,DRV00210,2020,3,March,254,5132.82,997.93,326.68,1108.98,1364.88,818.92,5382.61,342.4,4.18,0.13,28
ERN00008416,DRV00210,2020,4,April,42,1110.91,179.3,255,105.33,341.48,204.89,1104.17,44.1,4.49,0.14,26
ERN00008417,DRV00210,2020,5,May,184,6990.51,884.59,1472.25,468.39,2115.69,1269.41,6430.64,232.1,4.66,0.08,18
ERN00008418,DRV00210,2020,6,June,45,1951.7,260.67,458.71,80.23,602.6,361.56,1787.15,48.3,3.98,0.1,11
ERN00008419,DRV00210,2020,7,July,258,9398.37,1484.83,1793.06,323.26,2797.86,1678.71,8522.95,269,3.85,0.03,11
ERN00008420,DRV00210,2020,8,August,206,8117.75,494.55,1109.02,771.54,2306.69,1384.02,6802.15,235.2,4.52,0.07,14
ERN00008421,DRV00210,2020,9,September,100,2808.37,191.44,686.85,220.21,873.8,524.28,2508.79,128.5,4.92,0.15,25
ERN00008422,DRV00210,2020,10,October,293,7048.48,1002.23,1635.34,557.64,2170.95,1302.57,6770.17,377,4.95,0.14,20
ERN00008423,DRV00210,2020,11,November,263,5374.6,626.17,697.78,994.94,1518.1,910.86,5264.53,227.5,4.63,0.06,18
ERN00008424,DRV00210,2020,12,December,139,3105.42,492.68,250.48,619.25,838.98,503.38,3125.47,161.3,4.65,0.02,10
ERN00008425,DRV00210,2021,1,January,269,6294.82,1254.85,562.41,1126.28,1714.31,1028.58,6495.47,249.9,4.16,0.14,22
ERN00008426,DRV00210,2021,2,February,75,2605.5,233.81,204.84,216.96,702.59,421.55,2136.97,101.7,4.09,0.14,21
ERN00008427,DRV00210,2021,3,March,59,2337.14,269.75,376.31,99.83,678.36,407.02,1997.65,73.2,4.02,0.1,20
ERN00008428,DRV00210,2021,4,April,186,6837.7,545.25,1655.61,631.9,2123.33,1274,6273.13,234.5,4.47,0.08,22
ERN00008429,DRV00210,2021,5,May,39,1128.28,146.95,145.81,97.62,318.52,191.11,1009.03,52.9,3.86,0.03,29
ERN00008430,DRV00210,2021,6,June,90,3406.75,184.64,461.27,250.22,967,580.2,2755.68,106.4,4.57,0.11,21
ERN00008431,DRV00210,2021,7,July,240,10635.23,585.53,2160.67,583.38,3198.97,1919.38,8846.46,256,4.95,0.12,28
ERN00008432,DRV00210,2021,8,August,151,3867.9,327.64,820.01,699.7,1171.98,703.19,3840.08,145.3,4.58,0.15,27
ERN00008433,DRV00210,2021,9,September,255,6698.39,1254.88,489.64,846.81,1797.01,1078.2,6414.51,259,3.91,0.02,13
ERN00008434,DRV00210,2021,10,October,270,9683.49,520.8,1651.92,100.8,2833.85,1700.31,7422.85,253.9,4.63,0.14,16
ERN00008435,DRV00210,2021,11,November,202,4231.01,518.45,476.11,234.07,1176.78,706.07,3576.79,219.2,4.24,0.08,25
ERN00008436,DRV00210,2021,12,December,253,7487.33,924.58,1046.27,207.59,2133.4,1280.04,6252.33,223.9,4.79,0.05,29
ERN00008437,DRV00210,2022,1,January,71,1636.4,160.33,349.62,58.59,496.5,297.9,1410.54,82.3,4.34,0.13,23
ERN00008438,DRV00210,2022,2,February,30,1293.06,94.34,111.65,23.64,351.18,210.71,960.8,28.3,3.99,0.1,27
ERN00008439,DRV00210,2022,3,March,141,2823.08,287.71,323.86,554.29,786.74,472.04,2730.16,142.4,4.32,0.14,25
ERN00008440,DRV00210,2022,4,April,168,5621.58,565.03,1344.76,782.15,1741.59,1044.95,5526.98,149,4.93,0.04,16
ERN00008441,DRV00210,2022,5,May,191,6068.2,907.97,1365.21,724.34,1858.35,1115.01,6092.36,193,4.41,0.08,14
ERN00008442,DRV00210,2022,6,June,265,8405.3,969.25,1590.88,1299.18,2499.05,1499.43,8266.13,295.8,3.86,0.03,18
ERN00008443,DRV00210,2022,7,July,169,4521.68,425.02,406.35,623.77,1232.01,739.2,4005.61,166,4.4,0.02,28
ERN00008444,DRV00210,2022,8,August,45,956.43,50.34,190.17,154.38,286.65,171.99,892.68,44.4,4.1,0.08,18
ERN00008445,DRV00210,2022,9,September,270,6126.39,689.79,996.42,767.91,1780.7,1068.42,5731.39,225.2,3.94,0.06,17
ERN00008446,DRV00210,2022,10,October,232,5967.82,736.31,657.81,1099.35,1656.41,993.84,5811.04,295.1,4.52,0.13,30
ERN00008447,DRV00210,2022,11,November,231,9302.27,1268.96,581.62,24.15,2470.97,1482.58,7223.45,248.7,4.08,0.12,19
ERN00008448,DRV00210,2022,12,December,27,578.05,100.11,59.16,128.1,159.3,95.58,610.54,21.9,4.35,0.15,24
ERN00008449,DRV00210,2023,1,January,266,8135.95,906.72,1480.6,1263.04,2404.14,1442.48,7939.69,264.7,3.83,0.11,27
ERN00008450,DRV00210,2023,2,February,39,899.91,58,224.33,49.7,281.06,168.64,782.24,40.9,4.62,0.11,17
ERN00008451,DRV00210,2023,3,March,217,6006.53,915.92,1478.84,810.26,1871.34,1122.81,6217.4,268.9,4.65,0.06,18
ERN00008452,DRV00210,2023,4,April,298,10308.95,516.87,2354.39,131.85,3165.84,1899.5,8246.72,315.3,4.18,0.04,10
ERN00008453,DRV00210,2023,5,May,166,6783.6,704.44,1571.24,266.31,2088.71,1253.23,5983.65,148.6,4.66,0.14,19
ERN00008454,DRV00210,2023,6,June,267,10395.34,1089.56,2372.6,373.44,3191.99,1915.19,9123.76,362.5,4.67,0.08,23
ERN00008455,DRV00210,2023,7,July,161,6962.81,771.44,551.35,358.68,1878.54,1127.12,5638.62,159,4.13,0.15,15
ERN00008456,DRV00210,2023,8,August,109,2579.01,336.88,616.69,277.64,798.93,479.36,2531.93,96.6,4.63,0.14,17
ERN00008457,DRV00210,2023,9,September,78,1898.2,347.34,362.83,92.97,565.26,339.15,1796.93,109,3.89,0.04,29
ERN00008458,DRV00210,2023,10,October,65,1447.48,171.82,222.88,68.41,417.59,250.55,1242.45,94.1,4.9,0.08,20
ERN00008459,DRV00210,2023,11,November,33,1270.21,68.23,278.63,119.97,387.21,232.33,1117.5,31.3,4.45,0.03,26
ERN00008460,DRV00210,2023,12,December,101,1968.48,206.92,482.02,172.98,612.62,367.57,1850.21,124.9,4.26,0.11,30
ERN00008461,DRV00210,2024,1,January,119,2216.73,138.29,380.24,175.25,649.24,389.55,1871.72,115.6,3.86,0.03,17
ERN00008462,DRV00210,2024,2,February,112,4091.85,496.36,345.13,159.47,1109.24,665.55,3318.02,161.3,4.41,0.08,26
ERN00008463,DRV00210,2024,3,March,255,8564.32,1126.9,1697.84,539.72,2565.54,1539.32,7823.92,308.4,4.14,0.1,21
ERN00008464,DRV00210,2024,4,April,115,3567.69,649.2,474.37,470.56,1010.51,606.31,3545,141.8,4.82,0.12,17
ERN00008465,DRV00210,2024,5,May,45,1538.04,206.48,210.87,62.81,437.23,262.34,1318.63,39.4,4.76,0.02,29
ERN00008466,DRV00210,2024,6,June,164,5111.39,685.43,416.74,387.58,1382.03,829.22,4389.89,245.1,4.67,0.05,11
ERN00008467,DRV00210,2024,7,July,266,5469.55,569.71,1196.07,393.11,1666.4,999.84,4962.2,317,4.75,0.04,26
ERN00008468,DRV00210,2024,8,August,208,8764.28,1129.06,1883.99,858.14,2662.07,1597.24,8376.16,210.9,4.13,0.08,14
ERN00008469,DRV00210,2024,9,September,142,5787.09,725.32,1037.55,298.38,1706.16,1023.7,5118.48,123.6,4.85,0.02,29
ERN00008470,DRV00210,2024,10,October,68,1826.5,169.03,138.72,143.86,491.31,294.78,1492.02,56.6,4.47,0.05,28
ERN00008471,DRV00210,2024,11,November,209,6895.43,585.88,524.95,690.17,1855.1,1113.06,5728.27,197.2,4.16,0.03,23
ERN00008472,DRV00210,2024,12,December,97,3402.72,590.43,479.61,424.96,970.58,582.35,3344.79,98.5,4.99,0.02,17
ERN00008473,DRV00210,2025,1,January,280,10245.97,540.73,723.26,1287.42,2742.31,1645.38,8409.69,406.4,4.63,0.11,14
ERN00008474,DRV00210,2025,2,February,277,11352.26,1910.72,682.72,634.64,3008.74,1805.25,9766.35,379,4.94,0.02,24
ERN00008475,DRV00210,2025,3,March,259,9614.8,638.7,1576.49,1290.83,2797.82,1678.69,8644.31,319.1,4.52,0.15,18
ERN00008476,DRV00210,2025,4,April,98,3693.02,358.08,338.87,365.29,1007.97,604.78,3142.51,89.6,4.92,0.06,13
ERN00008477,DRV00210,2025,5,May,24,841.38,50.78,170.78,63.91,253.04,151.82,721.99,29.7,4.81,0.04,15
ERN00008478,DRV00210,2025,6,June,186,5451.85,431.74,720.72,682.86,1543.14,925.89,4818.14,254,4.86,0.09,11
ERN00008479,DRV00210,2025,7,July,225,4545.9,734.34,970.63,859.31,1379.13,827.48,4903.57,243.4,4.97,0.06,17
ERN00008480,DRV00210,2025,8,August,132,4645.61,759.33,929.63,238.15,1393.81,836.29,4342.62,177,4.35,0.14,18
ERN00008481,DRV00210,2025,9,September,121,4302.26,286.28,843.86,21.13,1286.53,771.92,3395.08,178.3,5,0.09,29
ERN00008482,DRV00210,2025,10,October,257,7040.62,1159.23,783.31,5.5,1955.98,1173.59,5859.09,362.1,4.65,0.08,25
ERN00008483,DRV00210,2025,11,November,117,3232.75,583.66,634.15,323.51,966.73,580.03,3227.31,117.2,4.46,0.08,24
ERN00008484,DRV00210,2025,12,December,163,5679.8,413.23,1062.43,701.27,1685.56,1011.33,5159.84,142.8,4.07,0.05,21
ERN00008485,DRV00211,2023,12,December,29,794.11,0,0,125.65,198.53,119.12,602.11,34.2,4.31,0.13,10
ERN00008486,DRV00211,2024,1,January,46,2059.18,0,0,61.44,514.79,308.88,1296.95,49.2,3.91,0.03,16
ERN00008487,DRV00211,2024,2,February,31,763.47,0,0,61.17,190.87,114.52,519.25,45.7,4.31,0.08,30
ERN00008488,DRV00211,2024,3,March,49,1569.01,0,0,169.84,392.25,235.35,1111.25,47.5,4.53,0.11,29
ERN00008489,DRV00211,2024,4,April,39,1502.22,0,0,151.95,375.56,225.33,1053.28,53.7,3.8,0.08,15
ERN00008490,DRV00211,2024,5,May,16,491.1,0,0,2.56,122.78,73.67,297.21,19,4.82,0.04,21
ERN00008491,DRV00211,2024,6,June,32,970.91,0,0,69.62,242.73,145.64,652.16,45,4.97,0.12,20
ERN00008492,DRV00211,2024,7,July,43,795.47,0,0,165.5,198.87,119.32,642.78,61.1,3.88,0.09,18
ERN00008493,DRV00211,2024,8,August,59,1292.92,0,0,122.82,323.23,193.94,898.57,64.1,4.34,0.02,13
ERN00008494,DRV00211,2024,9,September,52,1427.83,0,0,94.97,356.96,214.17,951.67,45.4,4.88,0.03,24
ERN00008495,DRV00211,2024,10,October,78,2252.59,0,0,126.26,563.15,337.89,1477.81,111.5,4.51,0.06,26
ERN00008496,DRV00211,2024,11,November,79,3444.26,0,0,336.9,861.07,516.64,2403.45,117.9,4.07,0.12,23
ERN00008497,DRV00211,2024,12,December,43,1593.94,0,0,205.95,398.49,239.09,1162.31,34.8,4.29,0.11,11
ERN00008498,DRV00211,2025,1,January,18,324.68,0,0,84.29,81.17,48.7,279.1,14.8,4.03,0.05,16
ERN00008499,DRV00211,2025,2,February,16,304.62,0,0,76.77,76.16,45.69,259.54,22,4.93,0.15,28
ERN00008500,DRV00211,2025,3,March,45,871.89,0,0,65.39,217.97,130.78,588.53,55.8,4.59,0.09,27
ERN00008501,DRV00211,2025,4,April,25,924.25,0,0,69.37,231.06,138.64,623.92,31.6,4.97,0.04,19
ERN00008502,DRV00211,2025,5,May,9,329.89,0,0,29.81,82.47,49.48,227.75,12.7,4.61,0.05,21
ERN00008503,DRV00211,2025,6,June,33,695.82,0,0,77.84,173.96,104.37,495.33,49.1,4.82,0.1,27
ERN00008504,DRV00211,2025,7,July,27,676.8,0,0,73.04,169.2,101.52,479.12,24.8,4.69,0.13,19
ERN00008505,DRV00211,2025,8,August,75,2195.21,0,0,139.7,548.8,329.28,1456.83,107,4.37,0.03,22
ERN00008506,DRV00212,2024,4,April,67,2878.93,0,0,33.42,719.73,431.84,1760.78,96.2,4.05,0.14,14
ERN00008507,DRV00212,2024,5,May,52,958.72,0,0,166.26,239.68,143.81,741.49,43.5,3.87,0.07,18
ERN00008508,DRV00212,2024,6,June,30,894.02,0,0,74.14,223.5,134.1,610.56,40.4,4.89,0.06,18
ERN00008509,DRV00212,2024,7,July,79,1629.01,0,0,255.7,407.25,244.35,1233.11,89.9,4.36,0.12,29
ERN00008510,DRV00212,2024,8,August,34,1259.38,0,0,33.99,314.85,188.91,789.61,43.7,3.98,0.02,23
ERN00008511,DRV00212,2024,9,September,9,296.56,0,0,30.96,74.14,44.48,208.9,11.3,4.49,0.14,13
ERN00008512,DRV00212,2024,10,October,70,2721.35,0,0,167.88,680.34,408.2,1800.69,71.3,4.83,0.12,22
ERN00008513,DRV00212,2024,11,November,20,700.11,0,0,17.09,175.03,105.02,437.15,23.9,3.89,0.11,15
ERN00008514,DRV00212,2024,12,December,77,2240.89,0,0,30.37,560.22,336.13,1374.91,87.3,4.52,0.12,19
ERN00008515,DRV00212,2025,1,January,25,622.11,0,0,86.53,155.53,93.32,459.79,35.3,4.78,0.05,29
ERN00008516,DRV00212,2025,2,February,47,1980.87,0,0,137.31,495.22,297.13,1325.83,58,4.18,0.05,13
ERN00008517,DRV00212,2025,3,March,50,1039.09,0,0,134.41,259.77,155.86,757.87,69.9,3.8,0.08,16
ERN00008518,DRV00212,2025,4,April,74,2187.14,0,0,338.39,546.78,328.07,1650.68,82.5,3.86,0.14,14
ERN00008519,DRV00212,2025,5,May,38,1509.89,0,0,70.69,377.47,226.48,976.63,49.4,4.97,0.15,28
ERN00008520,DRV00212,2025,6,June,49,1731.68,0,0,147.95,432.92,259.75,1186.96,64.7,4.36,0.13,19
ERN00008521,DRV00212,2025,7,July,79,3127.68,0,0,366.87,781.92,469.15,2243.48,76.1,4.34,0.1,29
