Trip_ID,Rider_ID,Driver_ID,Trip_Date,Trip_Time,Day_of_Week,Pickup_Location,Dropoff_Location,City,Service_Type,Distance_KM,Duration_Minutes,Base_Fare_SAR,Surge_Multiplier,Final_Fare_SAR,Payment_Method,Status,Cancellation_Reason,Driver_Rating,Rider_Rating,Is_Peak_Hour
TRP00000887,RDR000078,DRV00034,11/14/2025 0:00,0.325,Friday,Mall of Arabia,Fakieh Aquarium,Jeddah,UberSELECT,31.6,94,110.53,1.43,158.06,Cash,Completed,Rider Cancelled,4.6,3.7,1
TRP00000888,RDR000513,DRV00088,5/31/2025 0:00,0.489583333,Saturday,Mall of Arabia,Jeddah Waterfront,Jeddah,UberComfort,26.4,76,112.55,1,112.55,Credit Card,Completed,Rider Cancelled,3.7,3.9,0
TRP00000889,RDR000513,DRV00278,7/8/2025 0:00,0.292361111,Tuesday,Al Balad,Jeddah Waterfront,Jeddah,UberComfort,27.1,75,116.47,2.46,286.52,Credit Card,Completed,Rider Cancelled,4.2,4.9,1
TRP00000890,RDR000513,DRV00362,6/12/2025 0:00,0.680555556,Thursday,Tahlia Street,Jeddah Waterfront,Jeddah,UberXL,39.2,135,117.54,1,117.54,Apple Pay,Completed,Rider Cancelled,4.8,3.5,0
TRP00000891,RDR000513,DRV00342,12/9/2024 0:00,0.384027778,Monday,Al Balad,Jeddah Corniche,Jeddah,UberSELECT,28.2,118,81.1,1.02,82.72,Mada,Completed,Rider Cancelled,4.4,4.5,1
TRP00000892,RDR000513,DRV00079,11/18/2025 0:00,0.324305556,Tuesday,Al Balad,Fakieh Aquarium,Jeddah,UberX,19.1,43,59.8,1.85,110.63,Credit Card,Completed,Rider Cancelled,5,3.6,1
TRP00000893,RDR000513,DRV00311,12/25/2024 0:00,0.965972222,Wednesday,Al Balad,Mall of Arabia,Jeddah,UberXL,9.6,47,46.46,1,46.46,Credit Card,Cancelled,Driver Cancelled,3.9,4,1
TRP00000894,RDR000513,DRV00061,11/22/2025 0:00,0.189583333,Saturday,Mall of Arabia,King Abdulaziz International Airport,Jeddah,UberComfort,11.8,44,56.28,1,56.28,Credit Card,Completed,Rider Cancelled,4,4.5,0
TRP00000895,RDR000513,DRV00296,10/14/2024 0:00,0.586805556,Monday,Al Andalus Mall,Al Balad,Jeddah,UberX,25.3,66,91.79,1,91.79,Debit Card,Completed,Rider Cancelled,4.8,3.7,0
TRP00000896,RDR000513,DRV00362,6/13/2025 0:00,0.860416667,Friday,Al Andalus Mall,King Abdulaziz International Airport,Jeddah,UberSELECT,34.4,130,120.34,1.45,174.49,Debit Card,Completed,Rider Cancelled,4.3,4.9,1
TRP00000897,RDR000513,DRV00235,2/6/2025 0:00,0.363194444,Thursday,Tahlia Street,Jeddah Islamic Port,Jeddah,UberSELECT,28.9,67,119.26,1.74,207.51,Credit Card,Completed,Rider Cancelled,4.8,4.3,1
TRP00000898,RDR000513,DRV00159,9/9/2025 0:00,0.571527778,Tuesday,Mall of Arabia,Red Sea Mall,Jeddah,UberXL,16.7,67,81.78,1,81.78,Credit Card,Completed,Rider Cancelled,3.8,4.3,0
TRP00000899,RDR000513,DRV00117,5/14/2025 0:00,0.629166667,Wednesday,Mall of Arabia,Al Balad,Jeddah,UberBLACK,30.9,91,104.6,1,104.6,Cash,Completed,Rider Cancelled,4.4,3.7,0
TRP00000900,RDR000513,DRV00233,7/16/2025 0:00,0.826388889,Wednesday,Fakieh Aquarium,Mall of Arabia,Jeddah,UberComfort,42.1,143,172.85,2.12,366.44,Credit Card,Completed,Rider Cancelled,4,4,1
TRP00000901,RDR000513,DRV00218,3/21/2025 0:00,0.767361111,Friday,Fakieh Aquarium,King Abdulaziz International Airport,Jeddah,UberXL,4.4,14,34.58,1.31,45.3,Apple Pay,Completed,Rider Cancelled,3.5,4.6,1
TRP00000902,RDR000784,DRV00311,9/14/2020 0:00,0.435416667,Monday,Fakieh Aquarium,Jeddah Waterfront,Jeddah,UberBLACK,26.1,67,95.97,1,95.97,Cash,No-Show,No Driver Available,3.9,4,0
TRP00000903,RDR000784,DRV00218,12/7/2021 0:00,0.222222222,Tuesday,Al Andalus Mall,Tahlia Street,Jeddah,UberX,35.6,112,158.13,1,158.13,Cash,Completed,Rider Cancelled,5,4.4,0
TRP00000904,RDR000784,DRV00235,11/19/2020 0:00,0.847916667,Thursday,Mall of Arabia,Jeddah Islamic Port,Jeddah,UberSELECT,20.8,59,89.44,2.24,200.35,Mada,Completed,Rider Cancelled,5,4.6,1
TRP00000905,RDR000784,DRV00222,4/1/2022 0:00,0.758333333,Friday,Tahlia Street,Red Sea Mall,Jeddah,UberXL,12.5,46,65.98,2.15,141.86,Apple Pay,Completed,Rider Cancelled,4.5,3.7,1
TRP00000906,RDR000784,DRV00311,12/9/2025 0:00,0.497916667,Tuesday,Al Andalus Mall,Al Balad,Jeddah,UberComfort,15.8,42,58.03,1,58.03,Cash,Cancelled,No Driver Available,3.9,4,0
TRP00000907,RDR000784,DRV00253,10/6/2024 0:00,0.005555556,Sunday,Red Sea Mall,Al Andalus Mall,Jeddah,UberXL,19,65,65.75,1,65.75,Cash,Completed,Rider Cancelled,3.5,4.2,0
TRP00000908,RDR000784,DRV00084,5/26/2023 0:00,0.451388889,Friday,Tahlia Street,Al Andalus Mall,Jeddah,UberSELECT,26.7,104,116.1,1,116.1,Credit Card,Completed,Rider Cancelled,4.3,4.7,0
TRP00000909,RDR000784,DRV00241,10/16/2023 0:00,0.610416667,Monday,Al Balad,Red Sea Mall,Jeddah,UberXL,37.2,126,173.48,1,173.48,Cash,Completed,Rider Cancelled,3.6,4.5,0
TRP00000910,RDR000784,DRV00235,7/13/2023 0:00,0.949305556,Thursday,Fakieh Aquarium,King Abdulaziz International Airport,Jeddah,UberXL,26.7,53,115.91,1.33,154.16,Cash,Completed,Rider Cancelled,4.1,3.9,1
TRP00000911,RDR000784,DRV00034,5/27/2022 0:00,0.728472222,Friday,Al Balad,Fakieh Aquarium,Jeddah,UberBLACK,8.6,37,48.47,2.43,117.78,Cash,Completed,Rider Cancelled,4.7,4.3,1
TRP00000912,RDR000784,DRV00311,5/4/2022 0:00,0.320833333,Wednesday,Al Balad,Mall of Arabia,Jeddah,UberSELECT,9,44,50.99,1,50.99,Cash,No-Show,No Driver Available,3.9,4,1
TRP00000913,RDR000784,DRV00278,6/29/2025 0:00,0.588194444,Sunday,Fakieh Aquarium,King Abdulaziz International Airport,Jeddah,UberXL,39.3,179,113.73,1,113.73,Cash,Completed,Rider Cancelled,3.8,4.7,0
TRP00000914,RDR000784,DRV00235,4/9/2021 0:00,0.090972222,Friday,Tahlia Street,Jeddah Islamic Port,Jeddah,UberX,9,23,54.04,1,54.04,Cash,Completed,Rider Cancelled,4.1,3.8,0
TRP00000915,RDR000784,DRV00311,6/1/2023 0:00,0.479166667,Thursday,Mall of Arabia,Jeddah Islamic Port,Jeddah,UberX,42.6,87,131.88,1,131.88,Cash,No-Show,Rider Cancelled,3.9,4,0
TRP00000916,RDR000787,DRV00371,12/10/2021 0:00,0.579166667,Friday,Al Ula,Tayma,Tabuk,UberX,30,132,120.79,1,120.79,Debit Card,Completed,Rider Cancelled,4.5,4,0
TRP00000917,RDR000787,DRV00311,12/21/2022 0:00,0.233333333,Wednesday,Tabuk Castle,Tayma,Tabuk,UberBLACK,8.7,35,56.58,1,56.58,Apple Pay,No-Show,Driver Cancelled,3.9,4,0
TRP00000918,RDR000787,DRV00311,8/30/2023 0:00,0.809722222,Wednesday,Maqna,Tabuk University,Tabuk,UberComfort,9.5,33,46.02,1,46.02,Debit Card,Cancelled,Driver Cancelled,3.9,4,1
TRP00000919,RDR000787,DRV00399,3/11/2022 0:00,0.209027778,Friday,Tabuk University,Tayma,Tabuk,UberSELECT,19.4,60,95.78,1,95.78,Debit Card,Completed,Rider Cancelled,3.5,3.5,0
TRP00000920,RDR000787,DRV00188,9/12/2025 0:00,0.206944444,Friday,Prince Sultan Park,Tabuk Castle,Tabuk,UberBLACK,18.2,69,82.89,1,82.89,Credit Card,Completed,Rider Cancelled,4.8,3.6,0
TRP00000921,RDR000787,DRV00086,3/30/2024 0:00,0.601388889,Saturday,Al Bad,Tabuk University,Tabuk,UberComfort,38.8,171,96.8,1,96.8,Credit Card,Completed,Rider Cancelled,4,4.3,0
TRP00000922,RDR000787,DRV00371,4/3/2024 0:00,0.657638889,Wednesday,Haql,Tayma,Tabuk,UberComfort,11.4,27,59.67,1,59.67,Credit Card,Completed,Rider Cancelled,3.6,4.1,0
TRP00000923,RDR000787,DRV00395,12/23/2022 0:00,0.302777778,Friday,Maqna,Tabuk Regional Airport,Tabuk,UberSELECT,32.5,110,126.15,1.56,196.79,Debit Card,Completed,Rider Cancelled,4.8,4,1
TRP00000924,RDR000787,DRV00099,9/15/2025 0:00,0.074305556,Monday,Prince Sultan Park,Tabuk Castle,Tabuk,UberComfort,44.1,90,168.71,1,168.71,Debit Card,Completed,Rider Cancelled,4.1,3.5,0
TRP00000925,RDR000787,DRV00311,7/4/2023 0:00,0.277777778,Tuesday,Haql,Prince Sultan Park,Tabuk,UberXL,44.7,150,137.49,1,137.49,Debit Card,Cancelled,No Driver Available,3.9,4,0
TRP00000926,RDR000787,DRV00311,6/17/2024 0:00,0.43125,Monday,Maqna,Tabuk Regional Airport,Tabuk,UberSELECT,36.7,127,138.64,1,138.64,Apple Pay,Cancelled,No Driver Available,3.9,4,0
TRP00000927,RDR000787,DRV00311,12/6/2021 0:00,0.477083333,Monday,Tabuk Castle,Haql,Tabuk,UberComfort,6.1,30,36.13,1,36.13,Debit Card,Cancelled,No Driver Available,3.9,4,0
TRP00000928,RDR000276,DRV00147,10/12/2022 0:00,0.602083333,Wednesday,Kaaba,Abraj Al Bait,Mecca,UberBLACK,9.9,44,70,1,70,Mada,Completed,Rider Cancelled,4.7,3.8,0
TRP00000929,RDR000276,DRV00112,6/5/2024 0:00,0.191666667,Wednesday,Kaaba,Zamzam Well,Mecca,UberX,36.4,112,111.78,1,111.78,Cash,Completed,Rider Cancelled,4.1,3.7,0
TRP00000930,RDR000276,DRV00255,8/13/2024 0:00,0.801388889,Tuesday,Mina,Zamzam Well,Mecca,UberBLACK,20.2,52,81.91,1.63,133.51,Cash,Completed,Rider Cancelled,4.1,4.3,1
TRP00000931,RDR000276,DRV00059,11/12/2022 0:00,0.198611111,Saturday,Muzdalifah,Masjid al-Haram,Mecca,UberX,12.8,46,55.42,1,55.42,Cash,Completed,Rider Cancelled,3.6,4.1,0
TRP00000932,RDR000276,DRV00147,9/2/2025 0:00,0.241666667,Tuesday,Arafat,Hira Cave,Mecca,UberComfort,29.8,94,95.64,1,95.64,Credit Card,Completed,Rider Cancelled,4.9,3.9,0
TRP00000933,RDR000276,DRV00268,2/16/2025 0:00,0.984027778,Sunday,Mina,Muzdalifah,Mecca,UberXL,8.1,22,49.06,1.9,93.21,Cash,Completed,Rider Cancelled,4.3,4.7,1
TRP00000934,RDR000276,DRV00250,7/8/2023 0:00,0.411111111,Saturday,Abraj Al Bait,Zamzam Well,Mecca,UberBLACK,21.5,47,123.75,2.26,279.67,Cash,Completed,Rider Cancelled,4.9,3.6,1
TRP00000935,RDR000276,DRV00315,7/28/2024 0:00,0.602083333,Sunday,Zamzam Well,Mina,Mecca,UberXL,34.6,92,109.3,1,109.3,Cash,Completed,Rider Cancelled,3.9,4.8,0
TRP00000936,RDR000276,DRV00333,12/28/2024 0:00,0.559722222,Saturday,Masjid al-Haram,Mina,Mecca,UberSELECT,38.2,160,170.13,1,170.13,Cash,Completed,Rider Cancelled,4.5,3.9,0
TRP00000937,RDR000276,DRV00311,2/17/2021 0:00,0.15625,Wednesday,Hira Cave,Arafat,Mecca,UberBLACK,23.3,87,104.18,1,104.18,Cash,No-Show,Payment Issue,3.9,4,0
TRP00000938,RDR000276,DRV00070,10/3/2025 0:00,0.766666667,Friday,Zamzam Well,Kaaba,Mecca,UberXL,3.8,8,41.61,1.54,64.08,Cash,Completed,Rider Cancelled,3.7,4.6,1
TRP00000939,RDR000276,DRV00329,6/11/2024 0:00,0.577777778,Tuesday,Jabal Thawr,Masjid al-Haram,Mecca,UberSELECT,29.8,98,115.01,1,115.01,Credit Card,Completed,Rider Cancelled,4.7,4.4,0
TRP00000940,RDR000276,DRV00287,4/9/2022 0:00,0.757638889,Saturday,Masjid al-Haram,Jabal Thawr,Mecca,UberX,14.6,47,44.88,2.46,110.4,Cash,Completed,Rider Cancelled,4.7,4,1
TRP00000941,RDR000276,DRV00287,7/24/2023 0:00,0.055555556,Monday,Hira Cave,Muzdalifah,Mecca,UberComfort,11,47,50.87,1,50.87,Cash,Completed,Rider Cancelled,4.7,3.8,0
TRP00000942,RDR000362,DRV00316,11/18/2022 0:00,0.485416667,Friday,Al Bad,Tayma,Tabuk,UberSELECT,37.6,86,154.08,1,154.08,Cash,Completed,Rider Cancelled,4.2,3.8,0
TRP00000943,RDR000362,DRV00124,2/8/2022 0:00,0.938194444,Tuesday,Tabuk Regional Airport,Prince Sultan Park,Tabuk,UberXL,40.5,172,181.55,2.05,372.18,Cash,Completed,Rider Cancelled,4.4,4.9,1
TRP00000944,RDR000362,DRV00311,6/1/2025 0:00,0.715972222,Sunday,Prince Sultan Park,Al Disah Valley,Tabuk,UberComfort,6,24,44.92,1,44.92,Cash,No-Show,No Driver Available,3.9,4,1
TRP00000945,RDR000362,DRV00316,12/14/2022 0:00,0.723611111,Wednesday,Prince Sultan Park,Maqna,Tabuk,UberXL,6.5,31,54.9,2.5,137.25,Cash,Completed,Rider Cancelled,4.4,3.6,1
TRP00000946,RDR000097,DRV00165,11/10/2025 0:00,0.195833333,Monday,Scitech,Saudi Aramco,Dhahran,UberXL,11.7,47,59.65,1,59.65,Mada,Completed,Rider Cancelled,3.7,3.9,0
TRP00000947,RDR000097,DRV00274,6/30/2025 0:00,0.601388889,Monday,Al Khobar,Dammam,Dhahran,UberBLACK,10.3,26,62.28,1,62.28,Apple Pay,Completed,Rider Cancelled,4.6,4.6,0
TRP00000948,RDR000097,DRV00311,3/16/2025 0:00,0.474305556,Sunday,Al Khobar Corniche,Dhahran Hills,Dhahran,UberBLACK,17.4,84,77.38,1,77.38,Mada,Cancelled,Driver Cancelled,3.9,4,0
TRP00000949,RDR000097,DRV00311,7/5/2023 0:00,0.165277778,Wednesday,Al Khobar,Al Danah,Dhahran,UberBLACK,15.5,68,85.53,1,85.53,Debit Card,Cancelled,Other,3.9,4,0
TRP00000950,RDR000097,DRV00335,5/24/2025 0:00,0.358333333,Saturday,Saudi Aramco,Al Khobar,Dhahran,UberBLACK,20.8,78,84.23,1.52,128.03,Debit Card,Completed,Rider Cancelled,4.3,3.6,1
TRP00000951,RDR000097,DRV00129,2/22/2023 0:00,0.890277778,Wednesday,King Fahd University,Aramco Residential Camp,Dhahran,UberBLACK,12.8,60,60.27,1,60.27,Cash,Completed,Rider Cancelled,5,3.8,0
TRP00000952,RDR000097,DRV00254,10/21/2025 0:00,0.946527778,Tuesday,Scitech,Dhahran Hills,Dhahran,UberComfort,26.5,122,117.32,1.08,126.71,Mada,Completed,Rider Cancelled,4.8,5,1
TRP00000953,RDR000097,DRV00311,6/17/2023 0:00,0.110416667,Saturday,King Fahd University,Dammam,Dhahran,UberXL,33.4,140,110.44,1,110.44,Credit Card,No-Show,Driver Cancelled,3.9,4,0
TRP00000954,RDR000097,DRV00274,7/24/2025 0:00,0.963194444,Thursday,Aramco Residential Camp,King Fahd University,Dhahran,UberX,42.7,158,180.26,1.51,272.19,Cash,Completed,Rider Cancelled,4.5,3.7,1
TRP00000955,RDR000097,DRV00311,10/11/2024 0:00,0.239583333,Friday,Dhahran Hills,Scitech,Dhahran,UberXL,5.9,16,37.44,1,37.44,Cash,Cancelled,Rider Cancelled,3.9,4,0
TRP00000956,RDR000642,DRV00006,3/26/2025 0:00,0.334027778,Wednesday,Zamzam Well,Masjid al-Haram,Mecca,UberBLACK,4.5,14,49.97,1.04,51.97,Mada,Completed,Rider Cancelled,3.5,4.1,1
TRP00000957,RDR000642,DRV00315,5/25/2024 0:00,0.090972222,Saturday,Arafat,Kaaba,Mecca,UberComfort,25,123,77.1,1,77.1,Debit Card,Completed,Rider Cancelled,4.4,4.8,0
TRP00000958,RDR000642,DRV00311,2/21/2025 0:00,0.202777778,Friday,Hira Cave,Masjid al-Haram,Mecca,UberBLACK,3.7,13,53.6,1,53.6,Credit Card,No-Show,No Driver Available,3.9,4,0
TRP00000959,RDR000642,DRV00375,4/2/2024 0:00,0.882638889,Tuesday,Zamzam Well,Kaaba,Mecca,UberComfort,40.7,142,157.49,1,157.49,Credit Card,Completed,Rider Cancelled,4.9,4.3,0
TRP00000960,RDR000642,DRV00311,10/22/2024 0:00,0.154166667,Tuesday,Kaaba,Abraj Al Bait,Mecca,UberSELECT,12.6,30,71.76,1,71.76,Credit Card,No-Show,Payment Issue,3.9,4,0
TRP00000961,RDR000642,DRV00311,8/17/2022 0:00,0.660416667,Wednesday,Zamzam Well,Abraj Al Bait,Mecca,UberBLACK,5.9,23,56,1,56,Credit Card,Cancelled,Other,3.9,4,0
TRP00000962,RDR000716,DRV00118,5/8/2025 0:00,0.2625,Thursday,Al Khobar Waterfront,Dhahran Mall,Khobar,UberXL,34.8,100,137.26,1,137.26,Cash,Completed,Rider Cancelled,4.2,4.2,0
TRP00000963,RDR000716,DRV00186,6/16/2024 0:00,0.808333333,Sunday,Prince Sultan University,Fanateer,Khobar,UberSELECT,35.1,143,122.86,1.86,228.52,Cash,Completed,Rider Cancelled,4.8,4.6,1
TRP00000964,RDR000716,DRV00311,7/3/2023 0:00,0.960416667,Monday,Fanateer,Corniche Al Khobar,Khobar,UberX,43.6,137,133.94,1,133.94,Mada,No-Show,Payment Issue,3.9,4,1
TRP00000965,RDR000716,DRV00311,9/29/2022 0:00,0.682638889,Thursday,Corniche Al Khobar,Prince Sultan University,Khobar,UberX,21.7,55,65.82,1,65.82,Cash,Cancelled,Driver Cancelled,3.9,4,0
TRP00000966,RDR000716,DRV00328,12/11/2024 0:00,0.860416667,Wednesday,Corniche Al Khobar,Al Rashid Mall,Khobar,UberXL,10.9,44,60.02,2.48,148.85,Debit Card,Completed,Rider Cancelled,4.7,4.7,1
TRP00000967,RDR000716,DRV00332,10/30/2023 0:00,0.501388889,Monday,Dhahran Mall,Scitech,Khobar,UberBLACK,12.6,50,78.77,1,78.77,Cash,Completed,Rider Cancelled,4.8,4.4,0
TRP00000968,RDR000716,DRV00311,5/29/2025 0:00,0.998611111,Thursday,Prince Sultan University,Oasis Mall,Khobar,UberX,19.9,64,72.38,1,72.38,Cash,No-Show,Payment Issue,3.9,4,1
TRP00000969,RDR000716,DRV00368,10/20/2021 0:00,0.863888889,Wednesday,Al Khobar Park,Corniche Al Khobar,Khobar,UberXL,7.5,30,35.77,1.49,53.3,Apple Pay,Completed,Rider Cancelled,4.2,3.8,1
TRP00000970,RDR000716,DRV00389,7/24/2025 0:00,0.957638889,Thursday,Al Khobar Park,Prince Sultan University,Khobar,UberBLACK,14.3,65,72.49,1.13,81.91,Debit Card,Completed,Rider Cancelled,4.8,3.8,1
TRP00000971,RDR000716,DRV00311,6/16/2022 0:00,0.668055556,Thursday,Oasis Mall,Fanateer,Khobar,UberX,6.8,14,28.13,1,28.13,Cash,Cancelled,Rider Cancelled,3.9,4,0
TRP00000972,RDR000716,DRV00311,3/12/2025 0:00,0.477777778,Wednesday,Dhahran Mall,Fanateer,Khobar,UberBLACK,35.1,140,145.17,1,145.17,Credit Card,No-Show,Driver Cancelled,3.9,4,0
TRP00000973,RDR000716,DRV00186,12/6/2024 0:00,0.00625,Friday,Al Khobar Waterfront,Prince Sultan University,Khobar,UberComfort,17.1,44,74.1,1,74.1,Cash,Completed,Rider Cancelled,4.3,3.8,0
TRP00000974,RDR000716,DRV00279,8/17/2023 0:00,0.906944444,Thursday,Oasis Mall,Corniche Al Khobar,Khobar,UberXL,5,13,41.64,1,41.64,Cash,Completed,Rider Cancelled,4.9,3.6,0
TRP00000975,RDR000716,DRV00004,1/16/2024 0:00,0.690277778,Tuesday,Corniche Al Khobar,Scitech,Khobar,UberSELECT,17.9,43,58.02,1,58.02,Credit Card,Completed,Rider Cancelled,4.3,4.7,0
TRP00000976,RDR000716,DRV00186,1/1/2023 0:00,0.834722222,Sunday,Al Danah,Fanateer,Khobar,UberX,2.9,12,25.14,2.37,59.58,Cash,Completed,Rider Cancelled,4.5,4.1,1
TRP00000977,RDR000716,DRV00186,6/29/2024 0:00,0.802777778,Saturday,Al Khobar Waterfront,Fanateer,Khobar,UberXL,41.5,102,150.93,2.45,369.78,Debit Card,Completed,Rider Cancelled,4.5,3.8,1
TRP00000978,RDR000716,DRV00123,10/22/2023 0:00,0.959027778,Sunday,Al Khobar Park,Prince Sultan University,Khobar,UberComfort,3.8,12,39.06,2.41,94.13,Cash,Completed,Rider Cancelled,4.8,4,1
TRP00000979,RDR000716,DRV00151,2/1/2024 0:00,0.615277778,Thursday,Oasis Mall,Fanateer,Khobar,UberXL,21.9,65,92.94,1,92.94,Cash,Completed,Rider Cancelled,3.9,4.6,0
TRP00000980,RDR000716,DRV00236,10/31/2025 0:00,0.909722222,Friday,Al Danah,Al Khobar Waterfront,Khobar,UberXL,25.6,109,99.76,1,99.76,Cash,Completed,Rider Cancelled,3.7,3.7,0
TRP00000981,RDR000716,DRV00125,6/6/2023 0:00,0.809722222,Tuesday,Corniche Al Khobar,Prince Sultan University,Khobar,UberComfort,16.5,77,80.83,1.31,105.89,Cash,Completed,Rider Cancelled,4.9,3.5,1
TRP00000982,RDR000282,DRV00057,6/26/2023 0:00,0.988194444,Monday,Okaz Souk,Taif Rose Festival,Taif,UberXL,26.7,117,84.19,1.92,161.64,Mada,Completed,Rider Cancelled,4.6,4.2,1
TRP00000983,RDR000282,DRV00196,6/22/2025 0:00,0.071527778,Sunday,Shafa Mountains,Taif Rose Festival,Taif,UberX,2.9,13,23.82,1,23.82,Debit Card,Completed,Rider Cancelled,4.9,4,0
TRP00000984,RDR000282,DRV00052,9/4/2023 0:00,0.099305556,Monday,Okaz Souk,Taif Regional Airport,Taif,UberBLACK,40.9,136,137.13,1,137.13,Debit Card,Completed,Rider Cancelled,4.7,3.7,0
TRP00000985,RDR000282,DRV00311,4/12/2024 0:00,0.148611111,Friday,Okaz Souk,Al Shafa,Taif,UberComfort,26.2,101,105.29,1,105.29,Debit Card,No-Show,Driver Cancelled,3.9,4,0
TRP00000986,RDR000282,DRV00311,6/12/2024 0:00,0.158333333,Wednesday,Al Hada,Al Rudaf Park,Taif,UberXL,22.3,76,105.61,1,105.61,Mada,No-Show,No Driver Available,3.9,4,0
TRP00000987,RDR000282,DRV00057,2/27/2025 0:00,0.227777778,Thursday,Al Hada,Taif University,Taif,UberBLACK,16.8,50,67.01,1,67.01,Credit Card,Completed,Rider Cancelled,4.4,4.5,0
TRP00000988,RDR000282,DRV00275,9/13/2025 0:00,0.277777778,Saturday,Taif Regional Airport,Saiysad National Park,Taif,UberX,17.3,85,69.05,1,69.05,Mada,Completed,Rider Cancelled,5,4,0
TRP00000989,RDR000282,DRV00280,10/30/2024 0:00,0.35625,Wednesday,Al Hada,Taif University,Taif,UberSELECT,41,88,121.18,2.49,301.74,Mada,Completed,Rider Cancelled,4,3.9,1
TRP00000990,RDR000394,DRV00369,8/2/2024 0:00,0.709722222,Friday,Maqna,Tabuk Castle,Tabuk,UberBLACK,2.8,8,41.37,1.5,62.05,Cash,Completed,Rider Cancelled,4.5,4.5,1
TRP00000991,RDR000394,DRV00311,10/17/2024 0:00,0.93125,Thursday,Maqna,Prince Sultan Park,Tabuk,UberSELECT,25.8,89,94.06,1,94.06,Apple Pay,Cancelled,Rider Cancelled,3.9,4,1
TRP00000992,RDR000394,DRV00311,1/30/2025 0:00,0.125694444,Thursday,Maqna,Al Disah Valley,Tabuk,UberComfort,5.2,16,36.02,1,36.02,Credit Card,No-Show,Rider Cancelled,3.9,4,0
TRP00000993,RDR000394,DRV00399,9/6/2025 0:00,0.032638889,Saturday,Tabuk Regional Airport,Al Disah Valley,Tabuk,UberComfort,27.1,132,128.19,1,128.19,Cash,Completed,Rider Cancelled,4.5,4.4,0
TRP00000994,RDR000394,DRV00043,1/17/2024 0:00,0.290277778,Wednesday,Al Disah Valley,Tayma,Tabuk,UberX,32.9,74,112.57,1,112.57,Cash,Completed,Rider Cancelled,4.6,4.1,0
TRP00000995,RDR000629,DRV00180,5/5/2025 0:00,0.28125,Monday,Rashid Mega Mall,Mount Uhud,Medina,UberXL,14.4,58,72.63,1,72.63,Cash,Completed,Rider Cancelled,3.5,3.8,0
TRP00000996,RDR000629,DRV00295,8/14/2021 0:00,0.733333333,Saturday,Qiblatayn Mosque,Quba Mosque,Medina,UberX,10.1,45,46.89,1.62,75.96,Cash,Completed,Rider Cancelled,4.8,3.9,1
TRP00000997,RDR000629,DRV00019,6/14/2022 0:00,0.552777778,Tuesday,Hejaz Railway Museum,Qiblatayn Mosque,Medina,UberBLACK,2.3,10,36.97,1,36.97,Credit Card,Completed,Rider Cancelled,3.6,4.2,0
TRP00000998,RDR000629,DRV00307,10/29/2024 0:00,0.113194444,Tuesday,Rashid Mega Mall,Al-Masjid an-Nabawi,Medina,UberX,15.7,67,78.59,1,78.59,Apple Pay,Completed,Rider Cancelled,4.9,4.4,0
TRP00000999,RDR000629,DRV00224,1/22/2025 0:00,0.490972222,Wednesday,Rashid Mega Mall,Hejaz Railway Museum,Medina,UberXL,14.9,51,75.24,1,75.24,Cash,Completed,Rider Cancelled,3.8,4.5,0
TRP00001000,RDR000629,DRV00035,3/7/2025 0:00,0.457638889,Friday,Al Noor Mall,Taibah University,Medina,UberXL,21.4,51,99.22,1,99.22,Debit Card,Completed,Rider Cancelled,4.7,4.1,0
TRP00001001,RDR000629,DRV00075,6/26/2024 0:00,0.458333333,Wednesday,Al Noor Mall,Mount Uhud,Medina,UberComfort,27.5,70,78.09,1,78.09,Cash,Completed,Rider Cancelled,4,3.5,0
TRP00001002,RDR000629,DRV00307,5/30/2023 0:00,0.720138889,Tuesday,Qiblatayn Mosque,Old Bazaar,Medina,UberXL,28.1,98,111.43,1.1,122.57,Cash,Completed,Rider Cancelled,3.6,4.9,1
TRP00001003,RDR000629,DRV00295,5/8/2025 0:00,0.804166667,Thursday,Mount Uhud,Old Bazaar,Medina,UberBLACK,42.6,187,145.87,2.03,296.12,Cash,Completed,Rider Cancelled,3.7,4.4,1
TRP00001004,RDR000609,DRV00004,6/20/2024 0:00,0.189583333,Thursday,Prince Sultan University,Al Khobar Park,Khobar,UberSELECT,36.7,168,130.08,1,130.08,Cash,Completed,Rider Cancelled,4.2,4.1,0
TRP00001005,RDR000609,DRV00190,12/10/2022 0:00,0.926388889,Saturday,Al Khobar Waterfront,Fanateer,Khobar,UberSELECT,25.9,96,86.86,2.37,205.86,Mada,Completed,Rider Cancelled,4.7,4.4,1
TRP00001006,RDR000609,DRV00118,6/10/2022 0:00,0.313194444,Friday,Al Danah,Oasis Mall,Khobar,UberX,15.5,71,53.13,2.35,124.86,Apple Pay,Completed,Rider Cancelled,4.3,4.2,1
TRP00001007,RDR000609,DRV00190,6/27/2021 0:00,0.6,Sunday,Scitech,Al Khobar Waterfront,Khobar,UberComfort,17.6,76,67.23,1,67.23,Cash,Completed,Rider Cancelled,4,4.4,0
TRP00001008,RDR000609,DRV00305,7/3/2025 0:00,0.347222222,Thursday,Oasis Mall,Al Khobar Waterfront,Khobar,UberBLACK,40,104,172.68,2.1,362.63,Cash,Completed,Rider Cancelled,3.7,4.6,1
